"","FTHGf1","FTHGf2","FTHGf3","FTHGf4","FTHGf5","FTHGf6","FTHGf7","FTHGf8","FTHGa1","FTHGa2","FTHGa3","FTHGa4","FTHGa5","FTHGa6","FTHGa7","FTHGa8","FTAGf1","FTAGf2","FTAGf3","FTAGf4","FTAGf5","FTAGf6","FTAGf7","FTAGf8","FTAGa1","FTAGa2","FTAGa3","FTAGa4","FTAGa5","FTAGa6","FTAGa7","FTAGa8","HSf1","HSf2","HSf3","HSf4","HSf5","HSf6","HSf7","HSf8","HSa1","HSa2","HSa3","HSa4","HSa5","HSa6","HSa7","HSa8","ASf1","ASf2","ASf3","ASf4","ASf5","ASf6","ASf7","ASf8","ASa1","ASa2","ASa3","ASa4","ASa5","ASa6","ASa7","ASa8","HSTf1","HSTf2","HSTf3","HSTf4","HSTf5","HSTf6","HSTf7","HSTf8","HSTa1","HSTa2","HSTa3","HSTa4","HSTa5","HSTa6","HSTa7","HSTa8","ASTf1","ASTf2","ASTf3","ASTf4","ASTf5","ASTf6","ASTf7","ASTf8","ASTa1","ASTa2","ASTa3","ASTa4","ASTa5","ASTa6","ASTa7","ASTa8","HCf1","HCf2","HCf3","HCf4","HCf5","HCf6","HCf7","HCf8","HCa1","HCa2","HCa3","HCa4","HCa5","HCa6","HCa7","HCa8","ACf1","ACf2","ACf3","ACf4","ACf5","ACf6","ACf7","ACf8","ACa1","ACa2","ACa3","ACa4","ACa5","ACa6","ACa7","ACa8","Y"
"899",3,1.4,0.28,4.056,1.6112,5.12224,2.624448,1.3248896,1,0.2,1.64,0.328,0.8656,1.77312,1.154624,0.2309248,3,1.4,0.28,4.056,1.6112,5.12224,2.624448,1.3248896,1,0.2,1.64,0.328,0.8656,1.77312,1.154624,0.2309248,10,16.4,24.88,26.576,19.7152,29.54304,18.708608,29.3417216,12,10.4,6.88,2.976,8.5952,4.91904,14.583808,8.5167616,10,16.4,24.88,26.576,19.7152,29.54304,18.708608,29.3417216,12,10.4,6.88,2.976,8.5952,4.91904,14.583808,8.5167616,8,8,8,12,7.2,12.64,8.928,8.1856,5,5,3.4,2.28,2.856,2.1712,3.63424,1.526848,8,8,8,12,7.2,12.64,8.928,8.1856,5,5,3.4,2.28,2.856,2.1712,3.63424,1.526848,2,8.4,8.88,9.776,9.1552,7.43104,6.286208,6.8572416,2,2,1.2,0.24,2.448,2.0896,6.81792,2.963584,2,0.4,10.48,5.296,4.2592,4.05184,3.210368,6.2420736,4,8.8,2.56,6.912,6.9824,6.99648,5.399296,8.2798592,7
"900",0,1.6,1.92,0.384,0.8768,0.97536,0.195072,0.0390144,2,2.8,0.56,3.312,3.8624,1.57248,3.514496,2.3028992,0,1.6,1.92,0.384,0.8768,0.97536,0.195072,0.0390144,2,2.8,0.56,3.312,3.8624,1.57248,3.514496,2.3028992,6,12.4,8.08,9.616,11.5232,20.70464,17.740928,10.7481856,9,13,16.2,15.24,13.448,9.8896,22.77792,20.555584,6,12.4,8.08,9.616,11.5232,20.70464,17.740928,10.7481856,9,13,16.2,15.24,13.448,9.8896,22.77792,20.555584,1,3.4,3.08,2.216,2.8432,6.16864,5.233728,4.2467456,3,5.4,3.48,7.096,7.0192,3.00384,11.000768,5.4001536,1,3.4,3.08,2.216,2.8432,6.16864,5.233728,4.2467456,3,5.4,3.48,7.096,7.0192,3.00384,11.000768,5.4001536,8,2.4,2.08,6.816,2.1632,5.23264,2.646528,2.1293056,0,7.2,7.04,4.608,0.9216,2.58432,6.116864,7.6233728,13,10.6,3.72,3.944,3.9888,3.99776,5.599552,6.7199104,7,7.8,12.76,9.752,5.1504,3.43008,2.286016,2.8572032,8
"901",1,1,1,1.8,1.16,2.632,1.3264,1.86528,4,1.6,1.12,1.824,1.1648,0.23296,1.646592,0.3293184,1,1,1,1.8,1.16,2.632,1.3264,1.86528,4,1.6,1.12,1.824,1.1648,0.23296,1.646592,0.3293184,11,14.2,11.64,9.528,14.7056,14.14112,16.428224,19.2856448,13,10.6,12.52,11.304,13.4608,12.29216,15.258432,10.2516864,11,14.2,11.64,9.528,14.7056,14.14112,16.428224,19.2856448,13,10.6,12.52,11.304,13.4608,12.29216,15.258432,10.2516864,4,3.2,4.64,4.928,4.1856,5.63712,4.327424,4.0654848,4,4,4,3.2,3.84,3.968,7.1936,4.63872,4,3.2,4.64,4.928,4.1856,5.63712,4.327424,4.0654848,4,4,4,3.2,3.84,3.968,7.1936,4.63872,3,5.4,9.08,9.016,7.4032,9.48064,8.296128,8.0592256,1,1,5.8,5.96,4.392,4.8784,5.77568,2.755136,5,2.6,6.12,2.824,5.3648,3.47296,2.294592,4.4589184,4,3.2,2.24,6.848,6.1696,4.43392,2.486784,2.0973568,9
"902",3,3,4.6,2.52,0.504,1.7008,3.54016,0.708032,0,2.4,0.48,1.696,1.9392,5.18784,1.037568,1.0075136,3,3,4.6,2.52,0.504,1.7008,3.54016,0.708032,0,2.4,0.48,1.696,1.9392,5.18784,1.037568,1.0075136,17,19.4,16.68,12.136,17.6272,6.72544,22.145088,16.4290176,9,9,7.4,8.68,14.536,28.5072,19.30144,16.660288,17,19.4,16.68,12.136,17.6272,6.72544,22.145088,16.4290176,9,9,7.4,8.68,14.536,28.5072,19.30144,16.660288,7,6.2,11.64,4.728,6.5456,2.90912,10.981824,7.7963648,2,2.8,2.16,4.432,5.6864,12.33728,6.467456,5.2934912,7,6.2,11.64,4.728,6.5456,2.90912,10.981824,7.7963648,2,2.8,2.16,4.432,5.6864,12.33728,6.467456,5.2934912,4,8.8,4.96,5.792,4.3584,2.47168,6.094336,8.4188672,4,0.8,4.16,8.032,6.4064,6.88128,2.976256,5.3952512,1,4.2,1.64,2.728,0.5456,2.50912,1.301824,2.6603648,3,6.2,8.44,4.088,1.6176,1.92352,4.384704,6.4769408,9
"903",2,1.2,1.04,2.608,1.3216,0.26432,0.052864,0.8105728,3,0.6,0.92,0.984,0.9968,0.99936,1.799872,0.3599744,2,1.2,1.04,2.608,1.3216,0.26432,0.052864,0.8105728,3,0.6,0.92,0.984,0.9968,0.99936,1.799872,0.3599744,10,6,9.2,9.04,8.208,16.8416,9.76832,14.753664,13,13,13.8,8.36,8.072,8.0144,16.00288,15.200576,10,6,9.2,9.04,8.208,16.8416,9.76832,14.753664,13,13,13.8,8.36,8.072,8.0144,16.00288,15.200576,5,2.6,2.12,3.624,3.9248,7.18496,4.636992,4.9273984,5,4.2,4.84,4.968,2.5936,4.51872,5.703744,6.7407488,5,2.6,2.12,3.624,3.9248,7.18496,4.636992,4.9273984,5,4.2,4.84,4.968,2.5936,4.51872,5.703744,6.7407488,5,6.6,8.52,5.704,2.7408,6.14816,2.829632,5.3659264,4,4.8,7.36,5.472,8.2944,4.85888,2.571776,7.7143552,2,7.6,3.12,6.224,5.2448,5.04896,2.609792,1.3219584,2,1.2,2.64,2.128,4.4256,1.68512,5.137024,6.6274048,10
"904",4,1.6,1.92,2.784,1.3568,1.87136,1.974272,2.7948544,1,1.8,1.96,2.792,2.1584,1.23168,5.046336,3.4092672,4,1.6,1.92,2.784,1.3568,1.87136,1.974272,2.7948544,1,1.8,1.96,2.792,2.1584,1.23168,5.046336,3.4092672,10,18,14.8,12.56,8.112,9.6224,11.52448,12.704896,11,11.8,15.96,12.792,14.5584,15.71168,13.542336,11.5084672,10,18,14.8,12.56,8.112,9.6224,11.52448,12.704896,11,11.8,15.96,12.792,14.5584,15.71168,13.542336,11.5084672,5,7.4,5.48,5.896,2.7792,3.75584,3.151168,4.6302336,3,3.8,7.16,5.432,5.8864,3.57728,6.315456,6.0630912,5,7.4,5.48,5.896,2.7792,3.75584,3.151168,4.6302336,3,3.8,7.16,5.432,5.8864,3.57728,6.315456,6.0630912,1,6.6,2.12,2.024,5.2048,2.64096,4.528192,2.5056384,8,9.6,7.52,7.104,6.2208,3.64416,3.128832,3.8257664,4,7.2,12.64,8.928,5.7856,11.55712,7.111424,9.4222848,5,5,2.6,2.12,4.424,4.0848,3.21696,1.443392,10
"905",1,1,0.2,2.44,1.288,1.0576,0.21152,0.042304,1,1,4.2,3.24,1.448,1.0896,1.01792,1.803584,1,1,0.2,2.44,1.288,1.0576,0.21152,0.042304,1,1,4.2,3.24,1.448,1.0896,1.01792,1.803584,7,9.4,7.48,15.096,11.0192,9.40384,7.480768,5.4961536,10,14,15.6,15.12,17.424,21.8848,23.57696,25.515392,7,9.4,7.48,15.096,11.0192,9.40384,7.480768,5.4961536,10,14,15.6,15.12,17.424,21.8848,23.57696,25.515392,6,4.4,2.48,6.896,3.7792,2.35584,1.271168,1.0542336,4,3.2,11.04,7.808,6.3616,6.87232,6.974464,8.5948928,6,4.4,2.48,6.896,3.7792,2.35584,1.271168,1.0542336,4,3.2,11.04,7.808,6.3616,6.87232,6.974464,8.5948928,4,1.6,4.32,4.064,3.2128,3.04256,2.208512,1.2417024,2,5.2,4.24,4.048,8.0096,6.40192,10.880384,10.1760768,4,7.2,7.04,1.408,7.4816,3.89632,3.179264,3.8358528,4,6.4,9.28,9.856,3.5712,8.71424,6.542848,2.9085696,14
"906",1,1,1,1.8,1.16,1.832,1.1664,1.83328,2,2,3.6,2.32,2.064,1.2128,0.24256,0.848512,1,1,1,1.8,1.16,1.832,1.1664,1.83328,2,2,3.6,2.32,2.064,1.2128,0.24256,0.848512,11,11,10.2,18.04,13.208,13.8416,21.96832,17.993664,24,15.2,13.44,9.088,13.8176,6.76352,6.952704,8.5905408,11,11,10.2,18.04,13.208,13.8416,21.96832,17.993664,24,15.2,13.44,9.088,13.8176,6.76352,6.952704,8.5905408,1,6.6,3.72,4.744,2.5488,5.30976,6.661952,5.3323904,7,6.2,6.04,3.608,7.1216,2.22432,1.244864,1.8489728,1,6.6,3.72,4.744,2.5488,5.30976,6.661952,5.3323904,7,6.2,6.04,3.608,7.1216,2.22432,1.244864,1.8489728,7,3.8,3.16,3.032,1.4064,8.28128,11.256256,9.4512512,13,4.2,2.44,2.888,6.9776,3.79552,2.359104,6.0718208,0,4,6.4,5.28,4.256,1.6512,2.73024,2.146048,8,8,2.4,4.48,4.096,4.8192,4.96384,4.992768,9
"907",0,0,0.8,2.56,2.112,0.4224,0.88448,0.176896,3,0.6,0.92,2.584,0.5168,2.50336,3.700672,1.5401344,0,0,0.8,2.56,2.112,0.4224,0.88448,0.176896,3,0.6,0.92,2.584,0.5168,2.50336,3.700672,1.5401344,8,16,8.8,13.76,15.552,12.7104,10.54208,7.708416,19,12.6,18.52,17.304,18.6608,14.93216,18.986432,29.3972864,8,16,8.8,13.76,15.552,12.7104,10.54208,7.708416,19,12.6,18.52,17.304,18.6608,14.93216,18.986432,29.3972864,2,3.6,2.32,6.064,6.0128,4.40256,2.480512,1.2961024,12,4,5.6,7.52,7.104,6.2208,7.64416,7.928832,2,3.6,2.32,6.064,6.0128,4.40256,2.480512,1.2961024,12,4,5.6,7.52,7.104,6.2208,7.64416,7.928832,4,6.4,2.08,3.616,5.5232,5.10464,5.020928,2.6041856,5,7.4,11.88,5.576,4.3152,8.86304,2.572608,6.1145216,8,3.2,7.04,8.608,8.1216,4.82432,4.964864,6.5929728,1,8.2,8.84,4.968,1.7936,10.75872,4.551744,1.7103488,9
"908",2,1.2,0.24,0.848,0.1696,1.63392,0.326784,3.2653568,3,3.8,1.56,1.112,1.8224,1.16448,1.832896,1.1665792,2,1.2,0.24,0.848,0.1696,1.63392,0.326784,3.2653568,3,3.8,1.56,1.112,1.8224,1.16448,1.832896,1.1665792,18,12.4,10.48,13.296,9.0592,13.81184,13.162368,15.4324736,12,10.4,16.48,11.296,17.4592,13.09184,17.018368,13.8036736,18,12.4,10.48,13.296,9.0592,13.81184,13.162368,15.4324736,12,10.4,16.48,11.296,17.4592,13.09184,17.018368,13.8036736,6,3.6,4.72,4.944,2.5888,6.91776,2.983552,4.5967104,6,5.2,7.44,3.088,7.0176,3.00352,7.000704,3.0001408,6,3.6,4.72,4.944,2.5888,6.91776,2.983552,4.5967104,6,5.2,7.44,3.088,7.0176,3.00352,7.000704,3.0001408,6,7.6,3.12,7.024,8.6048,8.12096,4.824192,4.9648384,3,1.4,8.28,8.856,4.9712,1.79424,10.758848,4.5517696,4,7.2,2.24,2.048,6.8096,2.16192,5.232384,2.6464768,4,0.8,7.36,7.072,4.6144,0.92288,2.584576,6.1169152,8
"909",2,2.8,3.76,1.552,1.1104,3.42208,2.284416,1.2568832,1,1.8,1.16,1.032,0.2064,0.04128,0.00825599999999999,0.8016512,2,2.8,3.76,1.552,1.1104,3.42208,2.284416,1.2568832,1,1.8,1.16,1.032,0.2064,0.04128,0.00825599999999999,0.8016512,17,13.8,17.16,25.032,13.8064,13.96128,17.192256,17.0384512,7,9.4,12.28,6.456,4.4912,8.89824,12.179648,8.8359296,17,13.8,17.16,25.032,13.8064,13.96128,17.192256,17.0384512,7,9.4,12.28,6.456,4.4912,8.89824,12.179648,8.8359296,7,5.4,5.88,9.976,5.1952,5.03904,7.407808,7.8815616,3,4.6,4.12,3.224,2.2448,1.24896,1.849792,2.7699584,7,5.4,5.88,9.976,5.1952,5.03904,7.407808,7.8815616,3,4.6,4.12,3.224,2.2448,1.24896,1.849792,2.7699584,4,4,7.2,12.64,8.928,5.7856,11.55712,7.111424,6,5.2,5.04,2.608,2.1216,4.42432,4.084864,3.2169728,6,6.8,3.76,3.152,3.0304,1.40608,8.281216,11.2562432,3,11,3.8,2.36,2.872,6.9744,3.79488,2.358976,13
"910",1,3.4,1.48,1.896,2.7792,1.35584,1.871168,1.9742336,2,1.2,1.84,1.968,2.7936,2.15872,1.231744,5.0463488,1,3.4,1.48,1.896,2.7792,1.35584,1.871168,1.9742336,2,1.2,1.84,1.968,2.7936,2.15872,1.231744,5.0463488,7,9.4,17.88,14.776,12.5552,8.11104,9.622208,11.5244416,17,12.2,12.04,16.008,12.8016,14.56032,15.712064,13.5424128,7,9.4,17.88,14.776,12.5552,8.11104,9.622208,11.5244416,17,12.2,12.04,16.008,12.8016,14.56032,15.712064,13.5424128,3,4.6,7.32,5.464,5.8928,2.77856,3.755712,3.1511424,7,3.8,3.96,7.192,5.4384,5.88768,3.577536,6.3155072,3,4.6,7.32,5.464,5.8928,2.77856,3.755712,3.1511424,7,3.8,3.96,7.192,5.4384,5.88768,3.577536,6.3155072,6,2,6.8,2.16,2.032,5.2064,2.64128,4.528256,4,7.2,9.44,7.488,7.0976,6.21952,3.643904,3.1287808,6,5.2,6.64,8.528,5.7056,2.74112,6.148224,2.8296448,4,4,4.8,7.36,5.472,8.2944,4.85888,2.571776,6
"911",0,1.6,1.92,1.184,1.8368,3.56736,3.113472,0.6226944,1,1,1,1,0.2,0.84,0.968,1.7936,0,1.6,1.92,1.184,1.8368,3.56736,3.113472,0.6226944,1,1,1,1,0.2,0.84,0.968,1.7936,16,22.4,14.08,6.816,16.5632,13.71264,13.942528,11.5885056,17,12.2,18.44,25.288,11.4576,13.49152,13.898304,12.3796608,16,22.4,14.08,6.816,16.5632,13.71264,13.942528,11.5885056,17,12.2,18.44,25.288,11.4576,13.49152,13.898304,12.3796608,8,7.2,4.64,3.328,7.0656,5.41312,6.682624,2.1365248,7,2.2,6.84,10.168,3.6336,2.32672,4.465344,3.2930688,8,7.2,4.64,3.328,7.0656,5.41312,6.682624,2.1365248,7,2.2,6.84,10.168,3.6336,2.32672,4.465344,3.2930688,4,11.2,10.24,3.648,3.9296,3.98592,3.997184,5.5994368,4,6.4,7.68,12.736,9.7472,5.14944,3.429888,2.2859776,7,4.6,8.92,4.984,5.7968,4.35936,2.471872,6.0943744,2,3.6,0.72,4.144,8.0288,6.40576,6.881152,2.9762304,9
"912",2,3.6,0.72,1.744,1.9488,3.58976,1.517952,3.5035904,0,0.8,0.96,0.192,1.6384,1.12768,1.825536,1.1651072,2,3.6,0.72,1.744,1.9488,3.58976,1.517952,3.5035904,0,0.8,0.96,0.192,1.6384,1.12768,1.825536,1.1651072,8,12,12.8,7.36,7.872,11.9744,15.19488,19.038976,17,12.2,6.44,22.888,20.5776,13.71552,10.743104,10.1486208,8,12,12.8,7.36,7.872,11.9744,15.19488,19.038976,17,12.2,6.44,22.888,20.5776,13.71552,10.743104,10.1486208,4,4,4,3.2,3.04,6.208,3.6416,7.12832,8,4.8,2.56,6.912,5.3824,3.47648,3.895296,2.3790592,4,4,4,3.2,3.04,6.208,3.6416,7.12832,8,4.8,2.56,6.912,5.3824,3.47648,3.895296,2.3790592,2,1.2,4.24,1.648,2.7296,0.54592,2.509184,1.3018368,7,3.8,6.36,8.472,4.0944,1.61888,1.923776,4.3847552,9,5,1.8,4.36,4.072,3.2144,3.04288,2.208576,5,2.6,5.32,4.264,4.0528,8.01056,6.402112,10.8804224,9
"913",2,1.2,2.64,3.728,3.1456,0.62912,0.925824,1.7851648,0,2.4,2.08,1.216,2.6432,3.72864,0.745728,0.1491456,2,1.2,2.64,3.728,3.1456,0.62912,0.925824,1.7851648,0,2.4,2.08,1.216,2.6432,3.72864,0.745728,0.1491456,11,11.8,13.56,13.112,12.2224,10.44448,10.088896,11.6177792,18,11.6,13.52,10.704,11.7408,13.54816,13.909632,11.5819264,11,11.8,13.56,13.112,12.2224,10.44448,10.088896,11.6177792,18,11.6,13.52,10.704,11.7408,13.54816,13.909632,11.5819264,5,5,5.8,5.96,5.192,1.8384,4.36768,3.273536,9,8.2,4.84,3.368,5.4736,5.09472,1.018944,1.0037888,5,5,5.8,5.96,5.192,1.8384,4.36768,3.273536,9,8.2,4.84,3.368,5.4736,5.09472,1.018944,1.0037888,4,2.4,7.68,3.136,6.2272,5.24544,5.049088,2.6098176,6,2.8,1.36,2.672,2.1344,4.42688,1.685376,5.1370752,3,3.8,6.36,2.072,3.6144,5.52288,5.104576,5.0209152,6,5.2,7.44,11.888,5.5776,4.31552,8.863104,2.5726208,8
"914",2,2.8,2.16,0.432,0.0864,1.61728,1.123456,1.8246912,1,0.2,0.84,1.768,1.1536,1.03072,2.606144,0.5212288,2,2.8,2.16,0.432,0.0864,1.61728,1.123456,1.8246912,1,0.2,0.84,1.768,1.1536,1.03072,2.606144,0.5212288,10,17.2,13.84,16.368,6.4736,13.29472,13.858944,17.1717888,10,8.4,10.48,7.696,10.3392,7.66784,12.733568,8.9467136,10,17.2,13.84,16.368,6.4736,13.29472,13.858944,17.1717888,10,8.4,10.48,7.696,10.3392,7.66784,12.733568,8.9467136,3,10.2,6.84,3.768,2.3536,5.27072,5.054144,5.8108288,5,2.6,6.92,3.784,3.9568,2.39136,6.078272,4.4156544,3,10.2,6.84,3.768,2.3536,5.27072,5.054144,5.8108288,5,2.6,6.92,3.784,3.9568,2.39136,6.078272,4.4156544,1,4.2,2.44,6.088,2.8176,5.36352,3.472704,2.2945408,8,4.8,3.36,2.272,6.8544,6.17088,4.434176,2.4868352,6,2.8,8.56,8.912,9.7824,9.15648,7.431296,6.2862592,1,1.8,1.96,1.192,0.2384,2.44768,2.089536,6.8179072,7
"915",3,0.6,0.12,0.824,0.1648,0.83296,0.966592,0.9933184,0,2.4,0.48,0.896,4.1792,1.63584,1.927168,1.1854336,3,0.6,0.12,0.824,0.1648,0.83296,0.966592,0.9933184,0,2.4,0.48,0.896,4.1792,1.63584,1.927168,1.1854336,14,10,10.8,12.56,4.112,7.2224,5.44448,7.488896,20,17.6,17.92,12.384,24.0768,11.21536,13.443072,16.2886144,14,10,10.8,12.56,4.112,7.2224,5.44448,7.488896,20,17.6,17.92,12.384,24.0768,11.21536,13.443072,16.2886144,8,3.2,2.24,3.648,2.3296,2.06592,1.213184,2.6426368,12,8,4.8,4.96,11.392,5.4784,5.89568,7.579136,8,3.2,2.24,3.648,2.3296,2.06592,1.213184,2.6426368,12,8,4.8,4.96,11.392,5.4784,5.89568,7.579136,5,4.2,7.24,7.048,1.4096,7.48192,3.896384,3.1792768,9,5,6.6,9.32,9.864,3.5728,8.71456,6.542912,1,1.8,0.36,10.472,5.2944,4.25888,4.051776,3.2103552,6,4.4,8.88,2.576,6.9152,6.98304,6.996608,5.3993216,9
"916",1,1.8,1.16,1.832,1.1664,1.03328,0.206656,0.8413312,2,0.4,3.28,2.256,2.8512,3.77024,1.554048,3.5108096,1,1.8,1.16,1.832,1.1664,1.03328,0.206656,0.8413312,2,0.4,3.28,2.256,2.8512,3.77024,1.554048,3.5108096,11,9.4,12.28,16.056,8.8112,12.96224,13.792448,13.1584896,19,8.6,16.12,14.424,10.0848,12.41696,10.483392,14.8966784,11,9.4,12.28,16.056,8.8112,12.96224,13.792448,13.1584896,19,8.6,16.12,14.424,10.0848,12.41696,10.483392,14.8966784,4,3.2,3.84,7.168,5.4336,2.68672,0.537344,1.7074688,7,2.2,5.24,5.048,4.2096,4.84192,4.968384,4.9936768,4,3.2,3.84,7.168,5.4336,2.68672,0.537344,1.7074688,7,2.2,5.24,5.048,4.2096,4.84192,4.968384,4.9936768,3,0.6,4.12,6.424,5.2848,4.25696,1.651392,2.7302784,6,7.6,7.92,2.384,4.4768,4.09536,4.819072,4.9638144,8,4,5.6,9.12,9.024,7.4048,9.48096,8.296192,1,1,1,5.8,5.96,4.392,4.8784,5.77568,12
"917",3,1.4,1.08,2.616,1.3232,3.46464,1.492928,1.0985856,1,5,1.8,2.76,1.352,0.2704,0.85408,0.170816,3,1.4,1.08,2.616,1.3232,3.46464,1.492928,1.0985856,1,5,1.8,2.76,1.352,0.2704,0.85408,0.170816,10,4.4,8.88,8.976,17.7952,15.55904,14.311808,9.2623616,19,17.4,9.08,17.816,9.1632,9.83264,14.766528,18.1533056,10,4.4,8.88,8.976,17.7952,15.55904,14.311808,9.2623616,19,17.4,9.08,17.816,9.1632,9.83264,14.766528,18.1533056,7,2.2,3.64,3.128,5.4256,7.48512,4.697024,4.9394048,5,9,6.6,6.12,2.824,2.1648,3.63296,7.126592,7,2.2,3.64,3.128,5.4256,7.48512,4.697024,4.9394048,5,9,6.6,6.12,2.824,2.1648,3.63296,7.126592,2,1.2,1.84,0.368,10.4736,5.29472,4.258944,4.0517888,7,6.2,4.44,8.888,2.5776,6.91552,6.983104,6.9966208,6,2.8,1.36,4.272,1.6544,2.73088,0.546176,2.5092352,3,6.2,3.64,6.328,8.4656,4.09312,1.618624,1.9237248,6
"918",0,1.6,1.12,1.024,1.0048,1.80096,1.160192,1.8320384,3,1.4,1.88,1.976,3.5952,2.31904,2.063808,1.2127616,0,1.6,1.12,1.024,1.0048,1.80096,1.160192,1.8320384,3,1.4,1.88,1.976,3.5952,2.31904,2.063808,1.2127616,6,16.4,12.08,11.216,10.2432,18.04864,13.209728,13.8419456,23,13.4,21.88,14.776,13.3552,9.07104,13.814208,6.7628416,6,16.4,12.08,11.216,10.2432,18.04864,13.209728,13.8419456,23,13.4,21.88,14.776,13.3552,9.07104,13.814208,6.7628416,0,5.6,1.92,6.784,3.7568,4.75136,2.550272,5.3100544,9,5,6.6,6.12,6.024,3.6048,7.12096,2.224192,0,5.6,1.92,6.784,3.7568,4.75136,2.550272,5.3100544,9,5,6.6,6.12,6.024,3.6048,7.12096,2.224192,4,5.6,6.72,3.744,3.1488,3.02976,1.405952,8.2811904,9,4.2,11.24,3.848,2.3696,2.87392,6.974784,3.7949568,3,5.4,1.88,6.776,2.1552,2.03104,5.206208,2.6412416,3,3.8,7.16,9.432,7.4864,7.09728,6.219456,3.6438912,9
"919",0,0.8,0.16,1.632,1.9264,0.38528,0.877056,0.9754112,0,0,1.6,2.72,0.544,3.3088,3.86176,1.572352,0,0.8,0.16,1.632,1.9264,0.38528,0.877056,0.9754112,0,0,1.6,2.72,0.544,3.3088,3.86176,1.572352,8,15.2,7.84,12.768,8.1536,9.63072,11.526144,20.7052288,19,16.6,10.52,13.304,16.2608,15.25216,13.450432,9.8900864,8,15.2,7.84,12.768,8.1536,9.63072,11.526144,20.7052288,19,16.6,10.52,13.304,16.2608,15.25216,13.450432,9.8900864,1,5.8,1.96,3.592,3.1184,2.22368,2.844736,6.1689472,6,7.6,3.92,5.584,3.5168,7.10336,7.020672,3.0041344,1,5.8,1.96,3.592,3.1184,2.22368,2.844736,6.1689472,6,7.6,3.92,5.584,3.5168,7.10336,7.020672,3.0041344,2,3.6,7.12,2.224,2.0448,6.80896,2.161792,5.2323584,6,4.4,0.88,7.376,7.0752,4.61504,0.923008,2.5846016,7,5.4,4.28,7.256,7.0512,1.41024,7.482048,3.8964096,2,7.6,4.72,6.544,9.3088,9.86176,3.572352,8.7144704,7
"920",1,5,3.4,1.48,0.296,4.0592,1.61184,5.122368,2,1.2,1.04,0.208,1.6416,0.32832,0.865664,1.7731328,1,5,3.4,1.48,0.296,4.0592,1.61184,5.122368,2,1.2,1.04,0.208,1.6416,0.32832,0.865664,1.7731328,12,16,11.2,16.64,24.928,26.5856,19.71712,29.543424,10,4.4,10.48,10.096,6.8192,2.96384,8.592768,4.9185536,12,16,11.2,16.64,24.928,26.5856,19.71712,29.543424,10,4.4,10.48,10.096,6.8192,2.96384,8.592768,4.9185536,2,8.4,8.08,8.016,8.0032,12.00064,7.200128,12.6400256,4,1.6,4.32,4.864,3.3728,2.27456,2.854912,2.1709824,2,8.4,8.08,8.016,8.0032,12.00064,7.200128,12.6400256,4,1.6,4.32,4.864,3.3728,2.27456,2.854912,2.1709824,2,5.2,2.64,8.528,8.9056,9.78112,9.156224,7.4312448,5,1.8,1.96,1.992,1.1984,0.23968,2.447936,2.0895872,9,5,4.2,7.24,12.648,8.9296,5.78592,11.557184,4,5.6,5.12,5.024,2.6048,2.12096,4.424192,4.0848384,5
"921",0,0.8,0.96,0.992,0.9984,1.79968,1.159936,2.6319872,1,1.8,3.56,1.512,1.1024,1.82048,1.164096,0.2328192,0,0.8,0.96,0.992,0.9984,1.79968,1.159936,2.6319872,1,1.8,3.56,1.512,1.1024,1.82048,1.164096,0.2328192,14,10.8,10.96,14.192,11.6384,9.52768,14.705536,14.1411072,20,12,12.8,10.56,12.512,11.3024,13.46048,12.292096,14,10.8,10.96,14.192,11.6384,9.52768,14.705536,14.1411072,20,12,12.8,10.56,12.512,11.3024,13.46048,12.292096,4,4.8,4.16,3.232,4.6464,4.92928,4.185856,5.6371712,9,4.2,4.04,4.008,4.0016,3.20032,3.840064,3.9680128,4,4.8,4.16,3.232,4.6464,4.92928,4.185856,5.6371712,9,4.2,4.04,4.008,4.0016,3.20032,3.840064,3.9680128,6,7.6,3.92,5.584,9.1168,9.02336,7.404672,9.4809344,6,2,1.2,1.04,5.808,5.9616,4.39232,4.878464,6,4.4,2.48,7.696,3.1392,6.22784,5.245568,5.0491136,2,5.2,2.64,1.328,2.6656,2.13312,4.426624,1.6853248,6
"922",3,0.6,1.72,1.144,1.0288,2.60576,1.321152,0.2642304,2,2,2.8,0.56,0.912,0.9824,0.99648,0.999296,3,0.6,1.72,1.144,1.0288,2.60576,1.321152,0.2642304,2,2,2.8,0.56,0.912,0.9824,0.99648,0.999296,11,16.6,11.32,6.264,9.2528,9.05056,8.210112,16.8420224,9,10.6,12.52,12.904,13.7808,8.35616,8.071232,8.0142464,11,16.6,11.32,6.264,9.2528,9.05056,8.210112,16.8420224,9,10.6,12.52,12.904,13.7808,8.35616,8.071232,8.0142464,5,8.2,5.64,2.728,2.1456,3.62912,3.925824,7.1851648,7,5.4,5.08,4.216,4.8432,4.96864,2.593728,4.5187456,5,8.2,5.64,2.728,2.1456,3.62912,3.925824,7.1851648,7,5.4,5.08,4.216,4.8432,4.96864,2.593728,4.5187456,3,5.4,5.08,6.616,8.5232,5.70464,2.740928,6.1481856,3,3.8,3.96,4.792,7.3584,5.47168,8.294336,4.8588672,3,3.8,11.16,10.232,3.6464,3.92928,3.985856,3.9971712,6,4.4,6.48,7.696,12.7392,9.74784,5.149568,3.4299136,10
